product_slug,product_standard_scope,source_id,source_page,source_title,declared_products,route_kind,route_basis,route_status,value_record_count,declared_metal_species,metal_species,missing_metal_species,product_page_cites_source,evidence_use,action_needed,route_note
infant-formula-rtf-liquid-non-soy,locked_hmtc_row,jackson2012-arsenic-organic-foods-brown-rice-syrup,wiki/sources/jackson2012-arsenic-organic-foods-brown-rice-syrup.md,"Arsenic, Organic Foods, and Brown Rice Syrup","infant-formula;toddler-formula;rice-containing-products",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"tAs;iAs",,"tAs;iAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-rtf-liquid-soy-based,locked_hmtc_row,jackson2012-arsenic-organic-foods-brown-rice-syrup,wiki/sources/jackson2012-arsenic-organic-foods-brown-rice-syrup.md,"Arsenic, Organic Foods, and Brown Rice Syrup","infant-formula;toddler-formula;rice-containing-products",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"tAs;iAs",,"tAs;iAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-powder-non-soy,locked_hmtc_row,kazi2009-toxic-elements-in-infant-formulae,wiki/sources/kazi2009-toxic-elements-in-infant-formulae.md,Determination of toxic elements in infant formulae by using electrothermal atomic absorption spectrometer,"infant-formula-powder-non-soy;infant-formula-powder-soy-based",direct_product_frontmatter,"frontmatter:infant-formula-powder-non-soy;source_link:infant-formula-powder-non-soy",structured_values_present,6,"Al;Cd;Pb","Al;Cd;Pb",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
infant-formula-powder-soy-based,locked_hmtc_row,kazi2009-toxic-elements-in-infant-formulae,wiki/sources/kazi2009-toxic-elements-in-infant-formulae.md,Determination of toxic elements in infant formulae by using electrothermal atomic absorption spectrometer,"infant-formula-powder-non-soy;infant-formula-powder-soy-based",direct_product_frontmatter,"frontmatter:infant-formula-powder-soy-based;source_link:infant-formula-powder-soy-based",structured_values_present,6,"Al;Cd;Pb","Al;Cd;Pb",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
infant-formula-powder,base_context,lutfullah2014-peshawar-dried-fluid-milk-metals,wiki/sources/lutfullah2014-peshawar-dried-fluid-milk-metals.md,Comparative study of heavy metals in dried and fluid milk in Peshawar by atomic absorption spectrophotometry,"infant-formula-powder;powdered-milk;liquid-milk",direct_product_frontmatter,frontmatter:infant-formula-powder,source_on_page_no_structured_value,0,"Pb;Cd;Cr;Ni;Ca;Mg;Cu;Zn;Fe;Mn",,"Pb;Cd;Cr;Ni;Ca;Mg;Cu;Zn;Fe;Mn",true,direct_context_pending_extraction,"Extract product-row values if the source table is usable; otherwise document why it remains context only.",Source declares or links this exact locked/context product row.
infant-formula-powder-non-soy,locked_hmtc_row,lutfullah2014-peshawar-dried-fluid-milk-metals,wiki/sources/lutfullah2014-peshawar-dried-fluid-milk-metals.md,Comparative study of heavy metals in dried and fluid milk in Peshawar by atomic absorption spectrophotometry,"infant-formula-powder;powdered-milk;liquid-milk",broad_powder_context,frontmatter:infant-formula-powder,source_on_page_no_structured_value,0,"Pb;Cd;Cr;Ni;Ca;Mg;Cu;Zn;Fe;Mn",,"Pb;Cd;Cr;Ni;Ca;Mg;Cu;Zn;Fe;Mn",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for powdered formula but does not itself resolve the locked soy/non-soy row split.
infant-formula-powder-soy-based,locked_hmtc_row,lutfullah2014-peshawar-dried-fluid-milk-metals,wiki/sources/lutfullah2014-peshawar-dried-fluid-milk-metals.md,Comparative study of heavy metals in dried and fluid milk in Peshawar by atomic absorption spectrophotometry,"infant-formula-powder;powdered-milk;liquid-milk",broad_powder_context,frontmatter:infant-formula-powder,source_on_page_no_structured_value,0,"Pb;Cd;Cr;Ni;Ca;Mg;Cu;Zn;Fe;Mn",,"Pb;Cd;Cr;Ni;Ca;Mg;Cu;Zn;Fe;Mn",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for powdered formula but does not itself resolve the locked soy/non-soy row split.
infant-formula-powder-non-soy,locked_hmtc_row,marques2021-trace-elements-milks-plant-based-drinks,wiki/sources/marques2021-trace-elements-milks-plant-based-drinks.md,Essential and Non-essential Trace Elements in Milks and Plant-Based Drinks,"plant-milks-soy-based;plant-milks-rice-based;plant-milks-non-soy-non-rice;infant-formula",broad_formula_context,"frontmatter:infant-formula;source_link:infant-formula",source_on_page_no_structured_value,0,"Pb;tHg;Ni;U",,"Pb;tHg;Ni;U",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-powder-soy-based,locked_hmtc_row,marques2021-trace-elements-milks-plant-based-drinks,wiki/sources/marques2021-trace-elements-milks-plant-based-drinks.md,Essential and Non-essential Trace Elements in Milks and Plant-Based Drinks,"plant-milks-soy-based;plant-milks-rice-based;plant-milks-non-soy-non-rice;infant-formula",broad_formula_context,"frontmatter:infant-formula;source_link:infant-formula",source_on_page_no_structured_value,0,"Pb;tHg;Ni;U",,"Pb;tHg;Ni;U",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-rtf-liquid-non-soy,locked_hmtc_row,marques2021-trace-elements-milks-plant-based-drinks,wiki/sources/marques2021-trace-elements-milks-plant-based-drinks.md,Essential and Non-essential Trace Elements in Milks and Plant-Based Drinks,"plant-milks-soy-based;plant-milks-rice-based;plant-milks-non-soy-non-rice;infant-formula",broad_formula_context,"frontmatter:infant-formula;source_link:infant-formula",source_on_page_no_structured_value,0,"Pb;tHg;Ni;U",,"Pb;tHg;Ni;U",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-rtf-liquid-soy-based,locked_hmtc_row,marques2021-trace-elements-milks-plant-based-drinks,wiki/sources/marques2021-trace-elements-milks-plant-based-drinks.md,Essential and Non-essential Trace Elements in Milks and Plant-Based Drinks,"plant-milks-soy-based;plant-milks-rice-based;plant-milks-non-soy-non-rice;infant-formula",broad_formula_context,"frontmatter:infant-formula;source_link:infant-formula",source_on_page_no_structured_value,0,"Pb;tHg;Ni;U",,"Pb;tHg;Ni;U",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
plant-milks-non-soy-non-rice,locked_hmtc_row,marques2021-trace-elements-milks-plant-based-drinks,wiki/sources/marques2021-trace-elements-milks-plant-based-drinks.md,Essential and Non-essential Trace Elements in Milks and Plant-Based Drinks,"plant-milks-soy-based;plant-milks-rice-based;plant-milks-non-soy-non-rice;infant-formula",direct_product_frontmatter,"frontmatter:plant-milks-non-soy-non-rice;source_link:plant-milks-non-soy-non-rice",partial_structured_values_present,3,"Pb;tHg;Ni;U","Pb;U;tHg",Ni,true,partial_structured_value_candidate,"Extract missing product-row metals if the source table is usable; otherwise document why they remain context only. Missing declared metals: Ni.",Source declares or links this exact locked/context product row.
plant-milks-rice-based,locked_hmtc_row,marques2021-trace-elements-milks-plant-based-drinks,wiki/sources/marques2021-trace-elements-milks-plant-based-drinks.md,Essential and Non-essential Trace Elements in Milks and Plant-Based Drinks,"plant-milks-soy-based;plant-milks-rice-based;plant-milks-non-soy-non-rice;infant-formula",direct_product_frontmatter,"frontmatter:plant-milks-rice-based;source_link:plant-milks-rice-based",source_on_page_no_structured_value,0,"Pb;tHg;Ni;U",,"Pb;tHg;Ni;U",true,direct_context_pending_extraction,"Extract product-row values if the source table is usable; otherwise document why it remains context only.",Source declares or links this exact locked/context product row.
plant-milks-soy-based,locked_hmtc_row,marques2021-trace-elements-milks-plant-based-drinks,wiki/sources/marques2021-trace-elements-milks-plant-based-drinks.md,Essential and Non-essential Trace Elements in Milks and Plant-Based Drinks,"plant-milks-soy-based;plant-milks-rice-based;plant-milks-non-soy-non-rice;infant-formula",direct_product_frontmatter,"frontmatter:plant-milks-soy-based;source_link:plant-milks-soy-based",source_on_page_no_structured_value,0,"Pb;tHg;Ni;U",,"Pb;tHg;Ni;U",true,direct_context_pending_extraction,"Extract product-row values if the source table is usable; otherwise document why it remains context only.",Source declares or links this exact locked/context product row.
baby-cereals-dry-non-rice,locked_hmtc_row,meli2024-chemical-characterization-baby-food-italy,wiki/sources/meli2024-chemical-characterization-baby-food-italy.md,Chemical characterization of baby food consumed in Italy,"infant-formula-powder;fruit-purees;meat-and-poultry-purees;fish-containing-baby-foods;baby-cereals",broad_product_context,frontmatter:baby-cereals,source_on_page_no_structured_value,0,"Al;tAs;Cd;tHg;Ni;Pb;Sn",,"Al;tAs;Cd;tHg;Ni;Pb;Sn",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for baby cereals broadly and must stay contextual until rice/non-rice and dry/as-served row fit are resolved.
baby-cereals-dry-rice-based,locked_hmtc_row,meli2024-chemical-characterization-baby-food-italy,wiki/sources/meli2024-chemical-characterization-baby-food-italy.md,Chemical characterization of baby food consumed in Italy,"infant-formula-powder;fruit-purees;meat-and-poultry-purees;fish-containing-baby-foods;baby-cereals",broad_product_context,frontmatter:baby-cereals,source_on_page_no_structured_value,0,"Al;tAs;Cd;tHg;Ni;Pb;Sn",,"Al;tAs;Cd;tHg;Ni;Pb;Sn",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for baby cereals broadly and must stay contextual until rice/non-rice and dry/as-served row fit are resolved.
fish-containing-baby-foods,locked_hmtc_row,meli2024-chemical-characterization-baby-food-italy,wiki/sources/meli2024-chemical-characterization-baby-food-italy.md,Chemical characterization of baby food consumed in Italy,"infant-formula-powder;fruit-purees;meat-and-poultry-purees;fish-containing-baby-foods;baby-cereals",direct_product_frontmatter,frontmatter:fish-containing-baby-foods,structured_values_present,14,"Al;tAs;Cd;tHg;Ni;Pb;Sn","Al;Cd;Ni;Pb;Sn;tAs;tHg",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
fruit-purees,locked_hmtc_row,meli2024-chemical-characterization-baby-food-italy,wiki/sources/meli2024-chemical-characterization-baby-food-italy.md,Chemical characterization of baby food consumed in Italy,"infant-formula-powder;fruit-purees;meat-and-poultry-purees;fish-containing-baby-foods;baby-cereals",direct_product_frontmatter,frontmatter:fruit-purees,structured_values_present,14,"Al;tAs;Cd;tHg;Ni;Pb;Sn","Al;Cd;Ni;Pb;Sn;tAs;tHg",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
infant-formula-powder,base_context,meli2024-chemical-characterization-baby-food-italy,wiki/sources/meli2024-chemical-characterization-baby-food-italy.md,Chemical characterization of baby food consumed in Italy,"infant-formula-powder;fruit-purees;meat-and-poultry-purees;fish-containing-baby-foods;baby-cereals",direct_product_frontmatter,frontmatter:infant-formula-powder,missing_direct_product_route,0,"Al;tAs;Cd;tHg;Ni;Pb;Sn",,"Al;tAs;Cd;tHg;Ni;Pb;Sn",false,direct_context_pending_extraction,"Promote this source to the product page, then decide whether structured values can be extracted.",Source declares or links this exact locked/context product row.
infant-formula-powder-non-soy,locked_hmtc_row,meli2024-chemical-characterization-baby-food-italy,wiki/sources/meli2024-chemical-characterization-baby-food-italy.md,Chemical characterization of baby food consumed in Italy,"infant-formula-powder;fruit-purees;meat-and-poultry-purees;fish-containing-baby-foods;baby-cereals",broad_powder_context,frontmatter:infant-formula-powder,source_on_page_no_structured_value,0,"Al;tAs;Cd;tHg;Ni;Pb;Sn",,"Al;tAs;Cd;tHg;Ni;Pb;Sn",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for powdered formula but does not itself resolve the locked soy/non-soy row split.
infant-formula-powder-soy-based,locked_hmtc_row,meli2024-chemical-characterization-baby-food-italy,wiki/sources/meli2024-chemical-characterization-baby-food-italy.md,Chemical characterization of baby food consumed in Italy,"infant-formula-powder;fruit-purees;meat-and-poultry-purees;fish-containing-baby-foods;baby-cereals",broad_powder_context,frontmatter:infant-formula-powder,source_on_page_no_structured_value,0,"Al;tAs;Cd;tHg;Ni;Pb;Sn",,"Al;tAs;Cd;tHg;Ni;Pb;Sn",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for powdered formula but does not itself resolve the locked soy/non-soy row split.
meat-and-poultry-purees,locked_hmtc_row,meli2024-chemical-characterization-baby-food-italy,wiki/sources/meli2024-chemical-characterization-baby-food-italy.md,Chemical characterization of baby food consumed in Italy,"infant-formula-powder;fruit-purees;meat-and-poultry-purees;fish-containing-baby-foods;baby-cereals",direct_product_frontmatter,frontmatter:meat-and-poultry-purees,structured_values_present,14,"Al;tAs;Cd;tHg;Ni;Pb;Sn","Al;Cd;Ni;Pb;Sn;tAs;tHg",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
plant-milks-soy-based,locked_hmtc_row,milani2023-trace-elements-soy-based-beverages,wiki/sources/milani2023-trace-elements-soy-based-beverages.md,Trace Elements in Soy-Based Beverages: A Comprehensive Study of Total Content and In Vitro Bioaccessibility,plant-milks-soy-based,direct_product_frontmatter,"frontmatter:plant-milks-soy-based;source_link:plant-milks-soy-based",partial_structured_values_present,6,"Al;tAs;Cd;Cr;Ni;Pb;Sb;Sn","Al;Cd;Ni;Pb;Sn;tAs","Cr;Sb",true,partial_structured_value_candidate,"Extract missing product-row metals if the source table is usable; otherwise document why they remain context only. Missing declared metals: Cr; Sb.",Source declares or links this exact locked/context product row.
infant-formula-powder,base_context,pandelova2012-eu-baby-food-formula-elements,wiki/sources/pandelova2012-eu-baby-food-formula-elements.md,"Ca, Cd, Cu, Fe, Hg, Mn, Ni, Pb, Se, and Zn contents in baby foods from the EU market: Comparison of assessed infant intakes with the present safety limits for minerals and trace elements","infant-formula-powder;infant-formula-soy;infant-formula-hypoallergenic;solid-baby-foods-and-beverages",direct_product_frontmatter,frontmatter:infant-formula-powder,missing_direct_product_route,0,"Cd;tHg;Ni;Pb;Ca;Cu;Fe;Mn;Se;Zn",,"Cd;tHg;Ni;Pb;Ca;Cu;Fe;Mn;Se;Zn",false,direct_context_pending_extraction,"Promote this source to the product page, then decide whether structured values can be extracted.",Source declares or links this exact locked/context product row.
infant-formula-powder-non-soy,locked_hmtc_row,pandelova2012-eu-baby-food-formula-elements,wiki/sources/pandelova2012-eu-baby-food-formula-elements.md,"Ca, Cd, Cu, Fe, Hg, Mn, Ni, Pb, Se, and Zn contents in baby foods from the EU market: Comparison of assessed infant intakes with the present safety limits for minerals and trace elements","infant-formula-powder;infant-formula-soy;infant-formula-hypoallergenic;solid-baby-foods-and-beverages",broad_powder_context,frontmatter:infant-formula-powder,structured_values_present,40,"Cd;tHg;Ni;Pb;Ca;Cu;Fe;Mn;Se;Zn","Ca;Cd;Cu;Fe;Mn;Ni;Pb;Se;Zn;tHg",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source is declared for powdered formula but does not itself resolve the locked soy/non-soy row split.
infant-formula-powder-soy-based,locked_hmtc_row,pandelova2012-eu-baby-food-formula-elements,wiki/sources/pandelova2012-eu-baby-food-formula-elements.md,"Ca, Cd, Cu, Fe, Hg, Mn, Ni, Pb, Se, and Zn contents in baby foods from the EU market: Comparison of assessed infant intakes with the present safety limits for minerals and trace elements","infant-formula-powder;infant-formula-soy;infant-formula-hypoallergenic;solid-baby-foods-and-beverages",broad_powder_context,frontmatter:infant-formula-powder,structured_values_present,40,"Cd;tHg;Ni;Pb;Ca;Cu;Fe;Mn;Se;Zn","Ca;Cd;Cu;Fe;Mn;Ni;Pb;Se;Zn;tHg",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source is declared for powdered formula but does not itself resolve the locked soy/non-soy row split.
baby-cereals-dry-non-rice,locked_hmtc_row,parker2022-baby-food-arsenic-cadmium-lead-mercury-risk,wiki/sources/parker2022-baby-food-arsenic-cadmium-lead-mercury-risk.md,"Human health risk assessment of arsenic, cadmium, lead, and mercury ingestion from baby foods","fruit-purees;root-vegetable-purees;non-root-vegetable-purees;baby-cereals;mixed-meals",broad_product_context,frontmatter:baby-cereals,source_on_page_no_structured_value,0,"tAs;Cd;tHg;Pb",,"tAs;Cd;tHg;Pb",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for baby cereals broadly and must stay contextual until rice/non-rice and dry/as-served row fit are resolved.
baby-cereals-dry-rice-based,locked_hmtc_row,parker2022-baby-food-arsenic-cadmium-lead-mercury-risk,wiki/sources/parker2022-baby-food-arsenic-cadmium-lead-mercury-risk.md,"Human health risk assessment of arsenic, cadmium, lead, and mercury ingestion from baby foods","fruit-purees;root-vegetable-purees;non-root-vegetable-purees;baby-cereals;mixed-meals",broad_product_context,frontmatter:baby-cereals,source_on_page_no_structured_value,0,"tAs;Cd;tHg;Pb",,"tAs;Cd;tHg;Pb",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for baby cereals broadly and must stay contextual until rice/non-rice and dry/as-served row fit are resolved.
fruit-purees,locked_hmtc_row,parker2022-baby-food-arsenic-cadmium-lead-mercury-risk,wiki/sources/parker2022-baby-food-arsenic-cadmium-lead-mercury-risk.md,"Human health risk assessment of arsenic, cadmium, lead, and mercury ingestion from baby foods","fruit-purees;root-vegetable-purees;non-root-vegetable-purees;baby-cereals;mixed-meals",direct_product_frontmatter,frontmatter:fruit-purees,structured_values_present,8,"tAs;Cd;tHg;Pb","Cd;Pb;tAs;tHg",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
mixed-meals-non-rice,locked_hmtc_row,parker2022-baby-food-arsenic-cadmium-lead-mercury-risk,wiki/sources/parker2022-baby-food-arsenic-cadmium-lead-mercury-risk.md,"Human health risk assessment of arsenic, cadmium, lead, and mercury ingestion from baby foods","fruit-purees;root-vegetable-purees;non-root-vegetable-purees;baby-cereals;mixed-meals",broad_product_context,frontmatter:mixed-meals,source_on_page_no_structured_value,0,"tAs;Cd;tHg;Pb",,"tAs;Cd;tHg;Pb",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for mixed meals broadly and must stay contextual until rice-containing row fit is resolved.
mixed-meals-rice-containing,locked_hmtc_row,parker2022-baby-food-arsenic-cadmium-lead-mercury-risk,wiki/sources/parker2022-baby-food-arsenic-cadmium-lead-mercury-risk.md,"Human health risk assessment of arsenic, cadmium, lead, and mercury ingestion from baby foods","fruit-purees;root-vegetable-purees;non-root-vegetable-purees;baby-cereals;mixed-meals",broad_product_context,frontmatter:mixed-meals,source_on_page_no_structured_value,0,"tAs;Cd;tHg;Pb",,"tAs;Cd;tHg;Pb",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for mixed meals broadly and must stay contextual until rice-containing row fit is resolved.
non-root-vegetable-purees,locked_hmtc_row,parker2022-baby-food-arsenic-cadmium-lead-mercury-risk,wiki/sources/parker2022-baby-food-arsenic-cadmium-lead-mercury-risk.md,"Human health risk assessment of arsenic, cadmium, lead, and mercury ingestion from baby foods","fruit-purees;root-vegetable-purees;non-root-vegetable-purees;baby-cereals;mixed-meals",direct_product_frontmatter,frontmatter:non-root-vegetable-purees,structured_values_present,8,"tAs;Cd;tHg;Pb","Cd;Pb;tAs;tHg",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
root-vegetable-purees,locked_hmtc_row,parker2022-baby-food-arsenic-cadmium-lead-mercury-risk,wiki/sources/parker2022-baby-food-arsenic-cadmium-lead-mercury-risk.md,"Human health risk assessment of arsenic, cadmium, lead, and mercury ingestion from baby foods","fruit-purees;root-vegetable-purees;non-root-vegetable-purees;baby-cereals;mixed-meals",direct_product_frontmatter,frontmatter:root-vegetable-purees,structured_values_present,8,"tAs;Cd;tHg;Pb","Cd;Pb;tAs;tHg",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
baby-cereals-dry-rice-based,locked_hmtc_row,signes-pastor2016-inorganic-arsenic-rice-products-infants,wiki/sources/signes-pastor2016-inorganic-arsenic-rice-products-infants.md,Inorganic arsenic in rice-based products for infants and young children,"baby-cereals-dry-rice-based;teething-and-snacks-rice-based",direct_product_frontmatter,"frontmatter:baby-cereals-dry-rice-based;source_link:baby-cereals-dry-rice-based",structured_values_present,8,iAs,iAs,,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
teething-and-snacks-rice-based,locked_hmtc_row,signes-pastor2016-inorganic-arsenic-rice-products-infants,wiki/sources/signes-pastor2016-inorganic-arsenic-rice-products-infants.md,Inorganic arsenic in rice-based products for infants and young children,"baby-cereals-dry-rice-based;teething-and-snacks-rice-based",direct_product_frontmatter,"frontmatter:teething-and-snacks-rice-based;source_link:teething-and-snacks-rice-based",structured_values_present,4,iAs,iAs,,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
baby-cereals-dry-non-rice,locked_hmtc_row,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",broad_product_context,frontmatter:mixed-cereals,source_on_page_no_structured_value,0,"iAs;tAs",,"iAs;tAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.","Source is declared for mixed cereals and must be reviewed for rice content, dry/as-served basis, and row fit."
baby-cereals-dry-rice-based,locked_hmtc_row,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",broad_product_context,frontmatter:rice-cereal,source_on_page_no_structured_value,0,"iAs;tAs",,"iAs;tAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.","Source is declared for rice cereal and must be reviewed for dry infant-cereal row fit, basis, and species before standards use."
fruit-purees,locked_hmtc_row,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",direct_product_frontmatter,frontmatter:fruit-purees,source_on_page_no_structured_value,0,"iAs;tAs",,"iAs;tAs",true,direct_context_pending_extraction,"Extract product-row values if the source table is usable; otherwise document why it remains context only.",Source declares or links this exact locked/context product row.
infant-formula-powder,base_context,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",direct_product_frontmatter,frontmatter:infant-formula-powder,missing_direct_product_route,0,"iAs;tAs",,"iAs;tAs",false,direct_context_pending_extraction,"Promote this source to the product page, then decide whether structured values can be extracted.",Source declares or links this exact locked/context product row.
infant-formula-powder-non-soy,locked_hmtc_row,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",broad_powder_context,frontmatter:infant-formula-powder,source_on_page_no_structured_value,0,"iAs;tAs",,"iAs;tAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for powdered formula but does not itself resolve the locked soy/non-soy row split.
infant-formula-powder-soy-based,locked_hmtc_row,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",broad_powder_context,frontmatter:infant-formula-powder,source_on_page_no_structured_value,0,"iAs;tAs",,"iAs;tAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for powdered formula but does not itself resolve the locked soy/non-soy row split.
non-root-vegetable-purees,locked_hmtc_row,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",broad_product_context,frontmatter:vegetable-purees,source_on_page_no_structured_value,0,"iAs;tAs",,"iAs;tAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for vegetable purees broadly and must stay contextual until root/non-root row fit is resolved.
root-vegetable-purees,locked_hmtc_row,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",broad_product_context,frontmatter:vegetable-purees,source_on_page_no_structured_value,0,"iAs;tAs",,"iAs;tAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for vegetable purees broadly and must stay contextual until root/non-root row fit is resolved.
teething-and-snacks-rice-based,locked_hmtc_row,signes-pastor2018-infants-dietary-arsenic-solid-food,wiki/sources/signes-pastor2018-infants-dietary-arsenic-solid-food.md,Infants' dietary arsenic exposure during transition to solid food,"infant-formula-powder;rice-cereal;fruit-purees;vegetable-purees;mixed-cereals;rice-based-snacks",broad_product_context,frontmatter:rice-based-snacks,source_on_page_no_structured_value,0,"iAs;tAs",,"iAs;tAs",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for rice-based snacks and must be reviewed for infant teething/snack row fit before standards use.
